clinic code,clinic name,symptoms,symptom code,main symptom, eng clinic
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วลามไปขา","d0000181","ปวดหลังชาลงขา","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นลามไปที่ขาทั้งสองข้าง","d0000181","ปวดหลังชาลงขา","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วชาลงที่ขาทั้งสองข้าง","d0000181","ปวดหลังชาลงขา","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นลามไปขาขวา","d0000181","ปวดหลังชาลงขา","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วชาลงขาขวา","d0000181","ปวดหลังชาลงขา","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังก่อนชาลงขาทั้งสองข้าง","d0000181","ปวดหลังชาลงขา","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังก่อนชาลงที่ขาทั้งสองข้าง","d0000181","ปวดหลังชาลงขา","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นชาลงที่ขาทั้งสองข้าง","d0000181","ปวดหลังชาลงขา","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นลามไปขา","d0000181","ปวดหลังชาลงขา","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปแขนซ้าย","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปที่แขนซ้าย","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงถึงแขนขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงถึงแขนขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปถึงแขนขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงถึงแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงถึงแขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปที่แขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงแขนซ้าย","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงแขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงถึงแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงถึงแขนซ้าย","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงแขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปที่แขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปแขนข้างขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปแขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปถึงแขนข้างขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปแขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงแขนข้างซ้าย","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปถึงแขนข้างซ้าย","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงที่แขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปถึงแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปถึงแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงที่แขนข้างขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปถึงแขนข้างขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงแขนซ้าย","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงถึงแขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงแขนข้างขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปถึงแขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปถึงแขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงที่แขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปที่แขนข้างขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงที่แขน","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปแขนข้างขวา","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงที่แขนข้างซ้าย","HP0008480","ปวดคอชาลงแขน","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามขึ้นไปถึงศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะลามขึ้นไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวขึ้นศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะลามขึ้นไปที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนร้าวขึ้นหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามไปศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามขึ้นไปศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะลามไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามขึ้นไปถึงศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะร้าวหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนร้าวที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามขึ้นไปศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามขึ้นไปที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวขึ้นหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะร้าวขึ้นที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนร้าวหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวขึ้นศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะลามขึ้นไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะร้าวขึ้นถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนร้าวขึ้นถึงศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวขึ้นหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวขึ้นถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะลามไปศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวขึ้นถึงศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามขึ้นไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามขึ้นไปถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามขึ้นไปที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะลามขึ้นไปศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามขึ้นไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะร้าวที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามขึ้นไปศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามขึ้นไปถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามขึ้นไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนร้าวที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามขึ้นไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามขึ้นไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะร้าวถึงศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามขึ้นไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะลามไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณข้อมือทั้งสองข้าง","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือ","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆข้อมือมีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือข้างขวา","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือทั้งสองข้าง","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือซ้าย","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","บริเวณข้อมือมีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่ข้อมือปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงข้อมือข้างซ้ายปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดตรงข้อมือ","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดตรงข้อมือทั้งสองข้าง","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือทั้งสองข้างมีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงข้อมือทั้งสองข้างมีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือมีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือข้างซ้ายมีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่ข้อมือข้างซ้ายมีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงข้อมือข้างขวามีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือขวามีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","บริเวณข้อมือทั้งสองข้างปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆข้อมือปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงข้อมือมีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือข้างซ้ายปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่ข้อมือทั้งสองข้างมีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดที่ข้อมือ","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆข้อมือขวาปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดที่ข้อมือทั้งสองข้าง","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือข้างขวามีอาการปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงข้อมือปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือซ้ายปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","บริเวณข้อมือปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดแถวๆข้อมือ","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆข้อมือซ้ายปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่ข้อมือทั้งสองข้างปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงข้อมือทั้งสองข้างปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงข้อมือขวาปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือทั้งสองข้างปวด","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือขวา","HP0030836","ปวดข้อมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือซ้าย","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือขวา","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาที่นิ้วมือข้างซ้าย","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาแถวๆนิ้วมือซ้าย","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือซ้าย","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือข้างขวา","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือข้างซ้าย","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาที่นิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาแถวๆนิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาที่นิ้วมือข้างขวา","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาที่นิ้วมือ","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือขวา","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือ","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาแถวๆนิ้วมือขวา","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาที่นิ้วมือขวา","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือข้างซ้าย","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือ","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาแถวๆนิ้วมือ","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาที่นิ้วมือซ้าย","d0000185","ชาที่นิ้วมือ","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณสะบักข้างขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงสะบักขวาปวด","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดแถวๆสะบักข้างซ้าย","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่สะบักปวด","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บแถวๆสะบัก","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆสะบักซ้ายปวด","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงสะบักข้างซ้ายเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆสะบักทั้งสองข้างปวด","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณสะบัก","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","บริเวณสะบักเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆสะบักปวด","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","แถวๆสะบักซ้ายเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณสะบักข้างซ้าย","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ที่สะบักทั้งสองข้างเจ็บ","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณสะบักข้างซ้าย","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดตรงสะบักข้างขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดแถวๆสะบักทั้งสองข้าง","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณสะบักทั้งสองข้าง","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดตรงสะบักขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","บริเวณสะบักข้างขวาปวด","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บแถวๆสะบักขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เจ็บบริเวณสะบักข้างขวา","HP0000782","สะบัก","OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","บริเวณสะบักขวาปวด","HP0000782","สะบัก","OPD Ortho"
