clinic_code,clinic_name,symptoms,symptom_code,main_symptom,eng_clinic
CL0002,"แผนกหู คอ จมูก","ราวๆ 1 ชั่วโมงมีอาการจมูกบวมพอง","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","บวมตรงที่จมูกเริ่มประมาณ 2 สัปดาห์ก่อนจะมาหาหมอ","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","ราวๆ 1 อาทิตย์นี้มีอาการบวมตรงจมูก","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","บวมตรงจมูกมีอาการมาประมาณ 7 วันก่อนจะมาพบแพทย์","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","จมูกพอง","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","บวมตรงที่จมูกเริ่มมีอาการมาประมาณ 6 เดือนจะมา","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","ราวๆ 5 อาทิตย์ก่อนมีอาการบวมตรงที่จมูก","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","จมูกพองประมาณ 4 ชั่วโมง","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","จมูกพองราวๆ 1 สัปดาห์มาหาหมอ","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","9 ชั่วโมงก่อนหน้ามีอาการบวมพองตรงที่จมูก","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","จมูกบวมพอง","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","บวมตรงที่จมูกประมาณ 7 เดือน","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","บวมตรงจมูก","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","6 สัปดาห์มีอาการจมูกบวมพอง","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","เมื่อ 1 สัปดาห์นี้มีอาการจมูกบวมพอง","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","ราวๆ 3 วันมีอาการจมูกบวมพอง","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","บวมตรงที่จมูกราวๆ 3 อาทิตย์ก่อนมาโรงพยาบาล","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","5 สัปดาห์นี้มีอาการจมูกบวม","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","เมื่อ 9 อาทิตย์ก่อนหน้ามีอาการบวมตรงที่จมูก","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","ประมาณ 2 อาทิตย์ก่อนมีอาการจมูกบวมพอง","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","จมูกพองเป็นมาราวๆ 3 ชั่วโมงก่อน","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","จมูกพองคาดว่าประมาณ 5 อาทิตย์ก่อนมาโรงพยาบาล","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","ราวๆ 6 สัปดาห์มีอาการจมูกพอง","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","6 อาทิตย์นี้มีอาการจมูกบวม","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","บวมพองตรงที่จมูก","d0000180","จมูกบวม", "OPD Ear Nose Throat"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วชาลงที่ขาทั้งสองข้างราวๆ 6 วันจะมา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 5 เดือนก่อนนี้มีอาการปวดหลังก่อนชาลงถึงขา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นชาลงถึงขาทั้งสองข้างคาดว่าราวๆ 4 เดือนก่อนจะมามาโรงพยาบาล","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังก่อนชาลงถึงขามีอาการมาประมาณ 5 เดือนมาหาหมอ","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","2 วันนี้มีอาการปวดหลังแล้วลามไปขาทั้งสองข้าง","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วชาลงขาข้างซ้าย","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นชาลงขาทั้งสองข้างน่าจะมีอาการมาประมาณ 7 อาทิตย์มา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังก่อนชาลงที่ขาคาดว่าประมาณ 1 สัปดาห์หาหมอ","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วชาลงขาข้างขวา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นชาลงขาเริ่มประมาณ 5 วัน","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 1 วันก่อนมีอาการปวดหลังจากนั้นชาลงขา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นชาลงถึงขาเริ่มราวๆ 3 อาทิตย์ก่อนมาหาหมอ","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังก่อนชาลงที่ขาข้างขวาคาดว่าราวๆ 4 สัปดาห์ก่อน","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วลามไปขา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วชาลงขา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","4 วันก่อนหน้านี้มีอาการปวดหลังก่อนลามไปขา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังก่อนลามไปถึงขาทั้งสองข้างน่าจะราวๆ 6 ชั่วโมงก่อนมามาโรงพยาบาล","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังก่อนชาลงขาซ้าย","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วชาลงถึงขาทั้งสองข้างคาดว่าราวๆ 4 ชั่วโมงจะมา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นลามไปถึงขามีอาการมาประมาณ 1 ชั่วโมงก่อนหาหมอ","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วชาลงที่ขาทั้งสองข้าง","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังก่อนชาลงขาทั้งสองข้างเป็นมาราวๆ 2 เดือนจะมา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วลามไปที่ขาข้างซ้าย","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นชาลงถึงขา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วลามไปที่ขาเป็นมาประมาณ 6 เดือนก่อนมาหาหมอ","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นลามไปขา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","8 สัปดาห์มีอาการปวดหลังก่อนลามไปขา","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังจากนั้นชาลงขาทั้งสองข้างราวๆ 1 สัปดาห์มามาโรงพยาบาล","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดหลังแล้วชาลงถึงขาทั้งสองข้าง","d0000181","ปวดหลังชาลงขา", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","7 วันก่อนหน้านี้มีอาการปวดคอจากนั้นชาลงถึงแขนซ้าย","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นชาลงแขนข้างขวา","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปถึงแขนคาดว่าประมาณ 1 วันก่อน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ราวๆ 5 ชั่วโมงนี้มีอาการปวดคอแล้วลามไปแขนซ้าย","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","2 ชั่วโมงนี้มีอาการปวดคอจากนั้นลามไปแขน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","7 วันมีอาการปวดคอแล้วชาลงแขน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงที่แขนซ้ายเป็นมาราวๆ 6 วันก่อนจะมาพบแพทย์","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","6 อาทิตย์มีอาการปวดคอแล้วลามไปที่แขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปถึงแขนขวาประมาณ 4 วันก่อนมาหาหมอ","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ราวๆ 9 สัปดาห์มีอาการปวดคอจากนั้นลามไปแขนซ้าย","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","2 เดือนนี้มีอาการปวดคอจากนั้นลามไปแขน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปแขนเริ่มเมื่อราวๆ 7 สัปดาห์หาหมอ","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เมื่อ 5 วันมีอาการปวดคอแล้วลามไปที่แขนซ้าย","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","8 ชั่วโมงมีอาการปวดคอแล้วชาลงแขนขวา","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","8 สัปดาห์ก่อนหน้ามีอาการปวดคอแล้วลามไปแขน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงแขนเริ่มมีอาการมาราวๆ 3 ชั่วโมง","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปถึงแขน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 8 วันก่อนนี้มีอาการปวดคอจากนั้นลามไปที่แขนข้างขวา","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปแขนราวๆ 6 วันจะมา","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงแขนขวา","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ราวๆ 6 สัปดาห์ก่อนมีอาการปวดคอจากนั้นชาลงแขนขวา","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เมื่อ 7 ชั่วโมงก่อนนี้มีอาการปวดคอจากนั้นลามไปที่แขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วชาลงแขนทั้งสองข้าง","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปถึงแขน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปแขนทั้งสองข้างมีอาการมาประมาณ 4 สัปดาห์ก่อนพบแพทย์","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","1 เดือนนี้มีอาการปวดคอแล้วชาลงแขน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","6 เดือนก่อนหน้านี้มีอาการปวดคอจากนั้นลามไปที่แขนข้างซ้าย","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","1 วันมีอาการปวดคอแล้วลามไปแขน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 3 สัปดาห์นี้มีอาการปวดคอแล้วลามไปถึงแขน","HP0008480","ปวดคอชาลงแขน", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวขึ้นถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะร้าวหัวน่าจะเป็นมาประมาณ 7 สัปดาห์","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปหัวน่าจะมีอาการมาราวๆ 4 เดือน","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวถึงหัวน่าจะเมื่อราวๆ 7 สัปดาห์ก่อน","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามไปถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะร้าวถึงศีรษะเมื่อราวๆ 6 ชั่วโมงก่อน","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วร้าวศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","8 ชั่วโมงนี้มีอาการปวดคอจากนั้นลามไปที่ศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ราวๆ 1 อาทิตย์มีอาการปวดคอก่อนจะร้าวขึ้นศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เมื่อ 9 สัปดาห์ก่อนนี้มีอาการปวดคอก่อนลามขึ้นไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ราวๆ 1 อาทิตย์ก่อนนี้มีอาการปวดคอก่อนร้าวขึ้นศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนจะร้าวศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","7 วันก่อนนี้มีอาการปวดคอแล้วร้าวขึ้นที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","8 เดือนมีอาการปวดคอแล้วร้าวขึ้นถึงหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามขึ้นไปที่หัวมีอาการมาราวๆ 4 ชั่วโมงก่อนมาโรงพยาบาล","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามขึ้นไปถึงหัวราวๆ 7 อาทิตย์มา","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวขึ้นหัวมีอาการมาราวๆ 6 วันก่อนพบแพทย์","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","8 สัปดาห์ก่อนหน้านี้มีอาการปวดคอจากนั้นลามขึ้นไปถึงศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","6 สัปดาห์มีอาการปวดคอจากนั้นลามไปถึงศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นลามไปศีรษะ","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอจากนั้นร้าวหัวเป็นมาประมาณ 3 ชั่วโมงพบแพทย์","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามขึ้นไปหัวเริ่มราวๆ 3 เดือนมาโรงพยาบาล","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 3 สัปดาห์ก่อนมีอาการปวดคอจากนั้นลามขึ้นไปหัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอก่อนลามไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดคอแล้วลามขึ้นไปที่หัว","d0000183","ปวดคอร้าวขึ้นศีรษะ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","9 วันก่อนหน้ามีอาการปวดข้อมือซ้าย","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 2 สัปดาห์ก่อนหน้ามีอาการปวดแถวๆข้อมือทั้งสองข้าง","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือขวาปวดคาดว่ามีอาการมาประมาณ 1 เดือนก่อน","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","6 สัปดาห์มีอาการข้อมือทั้งสองข้างมีอาการปวด","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือทั้งสองข้างปวดประมาณ 2 วัน","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือขวาเริ่มประมาณ 3 อาทิตย์ก่อน","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","2 สัปดาห์มีอาการปวดข้อมือ","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 4 วันมีอาการข้อมือข้างขวามีอาการปวด","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 2 เดือนมีอาการปวดข้อมือ","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณข้อมือราวๆ 7 สัปดาห์ก่อนมา","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","1 อาทิตย์มีอาการปวดแถวๆข้อมือซ้าย","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","3 อาทิตย์ก่อนนี้มีอาการข้อมือปวด","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือเริ่มราวๆ 6 สัปดาห์ก่อนจะมามาโรงพยาบาล","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือ","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ราวๆ 7 วันมีอาการปวดข้อมือข้างซ้าย","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือปวดน่าจะประมาณ 4 วันก่อนหาหมอ","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือทั้งสองข้างน่าจะเป็นมาราวๆ 7 ชั่วโมงมาโรงพยาบาล","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดบริเวณข้อมือเป็นมาราวๆ 5 วันก่อนมาโรงพยาบาล","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดที่ข้อมือทั้งสองข้างคาดว่าราวๆ 3 สัปดาห์ก่อนมา","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดข้อมือข้างซ้ายเมื่อประมาณ 6 สัปดาห์","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ประมาณ 6 เดือนนี้มีอาการข้อมือมีอาการปวด","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ตรงข้อมือทั้งสองข้างปวด","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ราวๆ 6 ชั่วโมงก่อนมีอาการข้อมือข้างขวาปวด","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","9 อาทิตย์มีอาการปวดข้อมือข้างขวา","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดที่ข้อมือ","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","1 วันมีอาการปวดที่ข้อมือ","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ปวดแถวๆข้อมือเริ่มมีอาการมาราวๆ 3 อาทิตย์มาโรงพยาบาล","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","3 ชั่วโมงมีอาการข้อมือทั้งสองข้างมีอาการปวด","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ข้อมือปวด","HP0030836","ปวดข้อมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาที่นิ้วมือทั้งสองข้างคาดว่าประมาณ 6 อาทิตย์ก่อนมาหาหมอ","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือคาดว่าประมาณ 5 วันก่อนมาโรงพยาบาล","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","2 ชั่วโมงก่อนนี้มีอาการชาที่นิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","3 ชั่วโมงก่อนหน้ามีอาการชาบริเวณนิ้วมือซ้าย","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือน่าจะเมื่อประมาณ 3 ชั่วโมงก่อน","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ราวๆ 8 วันมีอาการชาที่นิ้วมือ","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาแถวๆนิ้วมือขวาประมาณ 2 วัน","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือข้างขวาน่าจะราวๆ 2 เดือนมา","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาแถวๆนิ้วมือทั้งสองข้าง","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","เมื่อ 4 วันนี้มีอาการชาตรงนิ้วมือ","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","4 สัปดาห์ก่อนหน้ามีอาการชาแถวๆนิ้วมือข้างซ้าย","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาบริเวณนิ้วมือทั้งสองข้างคาดว่าเมื่อราวๆ 5 ชั่วโมงมาโรงพยาบาล","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
CL0005,"คลินิกกระดูกและข้อ","ชาตรงนิ้วมือทั้งสองข้างประมาณ 7 วันมาโรงพยาบาล","d0000185","ชาที่นิ้วมือ", "OPD Ortho"
